Generation	Identity	Population	Frequency	Group_id	Unique_id
72.0	genotype-orchid	19.4283312168438	0.19235971501825547	genotype-orchid	genotype-orchid_72
72.0	genotype-orchid	19.4283312168438	0.19235971501825547	genotype-orchida	genotype-orchida_72
72.0	genotype-aqua	5.553660559224549	0.05498673821014405	genotype-aquaa	genotype-aquaa_72
72.0	genotype-green	25.018008223931652	0.24770305172209556	genotype-greena	genotype-greena_72
72.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_72
72.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_72
72.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_72
72.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_72
73.0	genotype-0	0.0	0.0	genotype-0	genotype-0_73
73.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_73
73.0	genotype-green	25.004810875280203	0.24757238490376438	genotype-green	genotype-green_73
73.0	genotype-aqua	5.276991316319349	0.0522474387754391	genotype-aqua	genotype-aqua_73
73.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_73
73.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_73
73.0	genotype-orchid	19.71819780840045	0.1952296812712916	genotype-orchid	genotype-orchid_73
73.0	genotype-orchid	19.71819780840045	0.1952296812712916	genotype-orchida	genotype-orchida_73
73.0	genotype-aqua	5.276991316319349	0.0522474387754391	genotype-aquaa	genotype-aquaa_73
73.0	genotype-green	25.004810875280203	0.24757238490376438	genotype-greena	genotype-greena_73
73.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_73
73.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_73
73.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_73
73.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_73
74.0	genotype-0	0.0	0.0	genotype-0	genotype-0_74
74.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_74
74.0	genotype-green	25.00098166449945	0.2475344719257371	genotype-green	genotype-green_74
74.0	genotype-aqua	5.127602050989549	0.05076833713851039	genotype-aqua	genotype-aqua_74
74.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_74
74.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_74
74.0	genotype-orchid	19.871416284511	0.19674669588624752	genotype-orchid	genotype-orchid_74
74.0	genotype-orchid	19.871416284511	0.19674669588624752	genotype-orchida	genotype-orchida_74
74.0	genotype-aqua	5.127602050989549	0.05076833713851039	genotype-aquaa	genotype-aquaa_74
74.0	genotype-green	25.00098166449945	0.2475344719257371	genotype-greena	genotype-greena_74
74.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_74
74.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_74
74.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_74
74.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_74
75.0	genotype-0	0.0	0.0	genotype-0	genotype-0_75
75.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_75
75.0	genotype-green	25.0	0.24752475247524752	genotype-green	genotype-green_75
75.0	genotype-aqua	5.054195940508749	0.05004154396543316	genotype-aqua	genotype-aqua_75
75.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_75
75.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_75
75.0	genotype-orchid	19.945804059491252	0.19748320850981438	genotype-orchid	genotype-orchid_75
75.0	genotype-orchid	19.945804059491252	0.19748320850981438	genotype-orchida	genotype-orchida_75
75.0	genotype-aqua	5.054195940508749	0.05004154396543316	genotype-aquaa	genotype-aquaa_75
75.0	genotype-green	25.0	0.24752475247524752	genotype-greena	genotype-greena_75
75.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_75
75.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_75
75.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_75
75.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_75
76.0	genotype-0	0.0	0.0	genotype-0	genotype-0_76
76.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_76
76.0	genotype-green	25.0	0.24752475247524752	genotype-green	genotype-green_76
76.0	genotype-aqua	5.021024228803849	0.049713111176275734	genotype-aqua	genotype-aqua_76
76.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_76
76.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_76
76.0	genotype-orchid	19.97897577119615	0.1978116412989718	genotype-orchid	genotype-orchid_76
76.0	genotype-orchid	19.97897577119615	0.1978116412989718	genotype-orchida	genotype-orchida_76
76.0	genotype-aqua	5.021024228803849	0.049713111176275734	genotype-aquaa	genotype-aquaa_76
76.0	genotype-green	25.0	0.24752475247524752	genotype-greena	genotype-greena_76
76.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_76
76.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_76
76.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_76
76.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_76
77.0	genotype-0	0.0	0.0	genotype-0	genotype-0_77
77.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_77
77.0	genotype-green	25.0	0.24752475247524752	genotype-green	genotype-green_77
77.0	genotype-aqua	5.007437705420001	0.049578591142772285	genotype-aqua	genotype-aqua_77
77.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_77
77.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_77
77.0	genotype-orchid	19.99256229458	0.19794616133247525	genotype-orchid	genotype-orchid_77
77.0	genotype-orchid	19.99256229458	0.19794616133247525	genotype-orchida	genotype-orchida_77
77.0	genotype-aqua	5.007437705420001	0.049578591142772285	genotype-aquaa	genotype-aquaa_77
77.0	genotype-green	25.0	0.24752475247524752	genotype-greena	genotype-greena_77
77.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_77
77.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_77
77.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_77
77.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_77
78.0	genotype-0	0.0	0.0	genotype-0	genotype-0_78
78.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_78
78.0	genotype-green	25.0	0.24752475247524752	genotype-green	genotype-green_78
78.0	genotype-aqua	5.00232652697625	0.049527985415606435	genotype-aqua	genotype-aqua_78
78.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_78
78.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_78
78.0	genotype-orchid	19.99767347302375	0.1979967670596411	genotype-orchid	genotype-orchid_78
78.0	genotype-orchid	19.99767347302375	0.1979967670596411	genotype-orchida	genotype-orchida_78
78.0	genotype-aqua	5.00232652697625	0.049527985415606435	genotype-aquaa	genotype-aquaa_78
78.0	genotype-green	25.0	0.24752475247524752	genotype-greena	genotype-greena_78
78.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_78
78.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_78
78.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_78
78.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_78
79.0	genotype-0	0.0	0.0	genotype-0	genotype-0_79
79.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_79
79.0	genotype-green	25.0	0.24752475247524752	genotype-green	genotype-green_79
79.0	genotype-aqua	5.0005604731512	0.0495104997341703	genotype-aqua	genotype-aqua_79
79.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_79
79.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_79
79.0	genotype-orchid	19.9994395268488	0.19801425274107723	genotype-orchid	genotype-orchid_79
79.0	genotype-orchid	19.9994395268488	0.19801425274107723	genotype-orchida	genotype-orchida_79
79.0	genotype-aqua	5.0005604731512	0.0495104997341703	genotype-aquaa	genotype-aquaa_79
79.0	genotype-green	25.0	0.24752475247524752	genotype-greena	genotype-greena_79
79.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_79
79.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_79
79.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_79
79.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_79
80.0	genotype-0	0.0	0.0	genotype-0	genotype-0_80
80.0	genotype-red	0.5	0.0049504950495049506	genotype-red	genotype-red_80
80.0	genotype-green	25.0	0.24752475247524752	genotype-green	genotype-green_80
80.0	genotype-aqua	4.999999999999999	0.04950495049504949	genotype-aqua	genotype-aqua_80
80.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_80
80.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_80
80.0	genotype-orchid	20.0	0.19801980198019803	genotype-orchid	genotype-orchid_80
80.0	genotype-orchid	20.0	0.19801980198019803	genotype-orchida	genotype-orchida_80
80.0	genotype-aqua	4.999999999999999	0.04950495049504949	genotype-aquaa	genotype-aquaa_80
80.0	genotype-green	25.0	0.24752475247524752	genotype-greena	genotype-greena_80
80.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_80
80.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_80
80.0	genotype-red	0.5	0.0049504950495049506	genotype-reda	genotype-reda_80
80.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_80
81.0	genotype-0	0.0	0.0	genotype-0	genotype-0_81
81.0	genotype-red	0.5	0.004901960784313725	genotype-red	genotype-red_81
81.0	genotype-green	0.5	0.004901960784313725	genotype-green	genotype-green_81
81.0	genotype-aqua	50.0	0.49019607843137253	genotype-aqua	genotype-aqua_81
81.0	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_81
81.0	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_81
81.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_81
81.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_81
81.0	genotype-aqua	50.0	0.49019607843137253	genotype-aquaa	genotype-aquaa_81
81.0	genotype-green	0.5	0.004901960784313725	genotype-greena	genotype-greena_81
81.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_81
81.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_81
81.0	genotype-red	0.5	0.004901960784313725	genotype-reda	genotype-reda_81
81.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_81
81.5	genotype-0	0.0	0.0	genotype-0	genotype-0_81.5
81.5	genotype-red	0.5	0.004942999200817684	genotype-red	genotype-red_81.5
81.5	genotype-green	0.5	0.004942999200817684	genotype-green	genotype-green_81.5
81.5	genotype-aqua	49.57658110862012	0.49011400159836466	genotype-aqua	genotype-aqua_81.5
81.5	genotype-sienna	0.0	0.0	genotype-sienna	genotype-sienna_81.5
81.5	genotype-sienna	0.0	0.0	genotype-siennaa	genotype-siennaa_81.5
81.5	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_81.5
81.5	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_81.5
81.5	genotype-aqua	49.57658110862012	0.49011400159836466	genotype-aquaa	genotype-aquaa_81.5
81.5	genotype-green	0.5	0.004942999200817684	genotype-greena	genotype-greena_81.5
81.5	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_81.5
81.5	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_81.5
81.5	genotype-red	0.5	0.004942999200817684	genotype-reda	genotype-reda_81.5
81.5	genotype-0	0.0	0.0	genotype-0a	genotype-0a_81.5
82.0	genotype-0	0.0	0.0	genotype-0	genotype-0_82
82.0	genotype-red	0.5	0.004901960784313725	genotype-red	genotype-red_82
82.0	genotype-green	0.5	0.004901960784313725	genotype-green	genotype-green_82
82.0	genotype-aqua	49.15316221724024	0.48189374722784545	genotype-aqua	genotype-aqua_82
82.0	genotype-sienna	0.846837782759765	0.008302331203527108	genotype-sienna	genotype-sienna_82
82.0	genotype-sienna	0.846837782759765	0.008302331203527108	genotype-siennaa	genotype-siennaa_82
82.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_82
82.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_82
82.0	genotype-aqua	49.15316221724024	0.48189374722784545	genotype-aquaa	genotype-aquaa_82
82.0	genotype-green	0.5	0.004901960784313725	genotype-greena	genotype-greena_82
82.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_82
82.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_82
82.0	genotype-red	0.5	0.004901960784313725	genotype-reda	genotype-reda_82
82.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_82
83.0	genotype-0	0.0	0.0	genotype-0	genotype-0_83
83.0	genotype-red	0.5	0.004901960784313725	genotype-red	genotype-red_83
83.0	genotype-green	0.5	0.004901960784313725	genotype-green	genotype-green_83
83.0	genotype-aqua	25.0	0.24509803921568626	genotype-aqua	genotype-aqua_83
83.0	genotype-sienna	25.0	0.24509803921568626	genotype-sienna	genotype-sienna_83
83.0	genotype-sienna	25.0	0.24509803921568626	genotype-siennaa	genotype-siennaa_83
83.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_83
83.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_83
83.0	genotype-aqua	25.0	0.24509803921568626	genotype-aquaa	genotype-aquaa_83
83.0	genotype-green	0.5	0.004901960784313725	genotype-greena	genotype-greena_83
83.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_83
83.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_83
83.0	genotype-red	0.5	0.004901960784313725	genotype-reda	genotype-reda_83
83.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_83
84.0	genotype-0	0.0	0.0	genotype-0	genotype-0_84
84.0	genotype-red	0.5	0.00493552601766115	genotype-red	genotype-red_84
84.0	genotype-green	0.5	0.00493552601766115	genotype-green	genotype-green_84
84.0	genotype-aqua	0.5	0.00493552601766115	genotype-aqua	genotype-aqua_84
84.0	genotype-sienna	49.15316221724025	0.48519342194701653	genotype-sienna	genotype-sienna_84
84.0	genotype-sienna	49.15316221724025	0.48519342194701653	genotype-siennaa	genotype-siennaa_84
84.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_84
84.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_84
84.0	genotype-aqua	0.5	0.00493552601766115	genotype-aquaa	genotype-aquaa_84
84.0	genotype-green	0.5	0.00493552601766115	genotype-greena	genotype-greena_84
84.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_84
84.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_84
84.0	genotype-red	0.5	0.00493552601766115	genotype-reda	genotype-reda_84
84.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_84
85.0	genotype-0	0.0	0.0	genotype-0	genotype-0_85
85.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_85
85.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_85
85.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_85
85.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_85
85.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_85
85.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_85
85.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_85
85.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_85
85.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_85
85.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_85
85.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_85
85.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_85
85.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_85
86.0	genotype-0	0.0	0.0	genotype-0	genotype-0_86
86.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_86
86.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_86
86.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_86
86.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_86
86.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_86
86.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_86
86.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_86
86.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_86
86.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_86
86.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_86
86.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_86
86.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_86
86.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_86
87.0	genotype-0	0.0	0.0	genotype-0	genotype-0_87
87.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_87
87.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_87
87.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_87
87.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_87
87.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_87
87.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_87
87.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_87
87.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_87
87.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_87
87.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_87
87.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_87
87.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_87
87.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_87
88.0	genotype-0	0.0	0.0	genotype-0	genotype-0_88
88.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_88
88.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_88
88.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_88
88.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_88
88.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_88
88.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_88
88.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_88
88.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_88
88.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_88
88.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_88
88.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_88
88.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_88
88.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_88
89.0	genotype-0	0.0	0.0	genotype-0	genotype-0_89
89.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_89
89.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_89
89.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_89
89.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_89
89.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_89
89.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_89
89.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_89
89.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_89
89.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_89
89.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_89
89.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_89
89.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_89
89.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_89
90.0	genotype-0	0.0	0.0	genotype-0	genotype-0_90
90.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_90
90.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_90
90.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_90
90.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_90
90.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_90
90.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_90
90.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_90
90.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_90
90.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_90
90.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_90
90.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_90
90.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_90
90.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_90
91.0	genotype-0	0.0	0.0	genotype-0	genotype-0_91
91.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_91
91.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_91
91.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_91
91.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_91
91.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_91
91.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_91
91.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_91
91.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_91
91.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_91
91.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_91
91.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_91
91.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_91
91.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_91
92.0	genotype-0	0.0	0.0	genotype-0	genotype-0_92
92.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_92
92.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_92
92.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_92
92.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_92
92.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_92
92.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_92
92.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_92
92.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_92
92.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_92
92.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_92
92.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_92
92.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_92
92.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_92
93.0	genotype-0	0.0	0.0	genotype-0	genotype-0_93
93.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_93
93.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_93
93.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_93
93.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_93
93.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_93
93.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_93
93.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_93
93.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_93
93.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_93
93.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_93
93.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_93
93.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_93
93.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_93
94.0	genotype-0	0.0	0.0	genotype-0	genotype-0_94
94.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_94
94.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_94
94.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_94
94.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_94
94.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_94
94.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_94
94.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_94
94.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_94
94.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_94
94.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_94
94.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_94
94.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_94
94.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_94
95.0	genotype-0	0.0	0.0	genotype-0	genotype-0_95
95.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_95
95.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_95
95.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_95
95.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_95
95.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_95
95.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_95
95.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_95
95.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_95
95.0	genotype-green	0.5	0.0048543689320388345	genotype-greena	genotype-greena_95
95.0	genotype-orange	0.0	0.0	genotype-orange	genotype-orange_95
95.0	genotype-orange	0.0	0.0	genotype-orangea	genotype-orangea_95
95.0	genotype-red	0.5	0.0048543689320388345	genotype-reda	genotype-reda_95
95.0	genotype-0	0.0	0.0	genotype-0a	genotype-0a_95
96.0	genotype-0	0.0	0.0	genotype-0	genotype-0_96
96.0	genotype-red	0.5	0.0048543689320388345	genotype-red	genotype-red_96
96.0	genotype-green	0.5	0.0048543689320388345	genotype-green	genotype-green_96
96.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aqua	genotype-aqua_96
96.0	genotype-sienna	50.0	0.4854368932038835	genotype-sienna	genotype-sienna_96
96.0	genotype-sienna	50.0	0.4854368932038835	genotype-siennaa	genotype-siennaa_96
96.0	genotype-orchid	0.0	0.0	genotype-orchid	genotype-orchid_96
96.0	genotype-orchid	0.0	0.0	genotype-orchida	genotype-orchida_96
96.0	genotype-aqua	0.5	0.0048543689320388345	genotype-aquaa	genotype-aquaa_96
